X[m],Y[m],Z[m], Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Corrosion_Rate
-18.6035748,12.2643738,-8.3465395,0.00000000356,0.01428700645
-18.6035748,12.2643738,-8.41042423,0.00000000356,0.01429823339
-17.8369198,12.2416391,-10.346241,0.00000000358,0.01438831492
-17.7730122,12.2416391,-10.346241,0.00000000358,0.01438785462
-17.7730122,12.2416391,-10.2635365,0.00000000358,0.01438719453
-17.8369198,12.2416391,-10.2635365,0.00000000358,0.01438791528
-18.9232349,12.2416391,-10.0718555,0.00000000358,0.01438095575
-18.9232349,12.2416391,-10.0079441,0.00000000358,0.01437924663
-18.9871311,12.2416391,-10.0079441,0.00000000358,0.01438002896
-18.9871311,12.2416391,-10.0718555,0.00000000358,0.01438182368
-20.1725159,12.2416391,-7.26028681,0.0000000035,0.01406006857
-20.1725159,12.3274698,-7.26028681,0.00000000349,0.01403495108
-20.1725159,12.3274698,-7.32417107,0.0000000035,0.01405822836
-20.1725159,12.2416391,-7.32417107,0.00000000351,0.01408305327
-18.6037312,12.6049995,-4.95990229,0.00000000135,0.00540673089
-18.6037312,12.6049995,-4.89599085,0.00000000128,0.00513312432
-18.539835,12.6049995,-4.89599085,0.00000000125,0.00502137609
-18.539835,12.6049995,-4.95990229,0.00000000133,0.00535435458
-17.5813236,12.2416391,-4.70430994,0.0000000028,0.01123318025
-17.5813236,12.2416391,-4.76819468,0.00000000282,0.01132114767
-17.5174274,12.2416391,-4.76819468,0.0000000029,0.01165171236
-17.5174274,12.2416391,-4.70430994,0.00000000287,0.01154612936
-17.9647236,12.2416391,-9.68843937,0.00000000358,0.01437889519
-17.9647236,12.2416391,-9.62455559,0.00000000358,0.01437746258
-18.0286198,12.2416391,-9.62455559,0.00000000358,0.01437732881
-18.0286198,12.2416391,-9.68843937,0.00000000358,0.01437866058
-18.156435,12.2416391,-9.04948616,0.00000000358,0.01436471923
-18.156435,12.2416391,-8.98557568,0.00000000358,0.01436264168
-18.2203312,12.2416391,-8.98557568,0.00000000357,0.01436151688
-18.2203312,12.2416391,-9.04948616,0.00000000358,0.01436408409
-17.5813236,12.2416391,-10.346241,0.00000000358,0.0143864149
-17.5813236,12.2416391,-10.2635365,0.00000000358,0.01438512683
-17.6452198,12.2416391,-10.2635365,0.00000000358,0.01438576108
-17.6452198,12.2416391,-10.346241,0.00000000358,0.01438689573
-19.1788197,12.2416391,-9.36896324,0.00000000358,0.01437384991
-19.1788197,12.2416391,-9.43284798,0.00000000358,0.0143755947
-19.112957,12.2583036,-9.43284798,0.00000000358,0.01437652242
-19.112957,12.2583036,-9.36896324,0.00000000358,0.01437485612
-18.2162361,12.5761013,-9.8162632,0.00000000358,0.01438007801
-18.2162361,12.5761013,-9.75235176,0.00000000358,0.01437933762
-18.1492348,12.5761013,-9.75235176,0.00000000358,0.01437702731
-18.1492348,12.5761013,-9.8162632,0.00000000358,0.01437746082
-18.7315483,12.2647648,-7.77147102,0.00000000353,0.01417646469
-18.7315483,12.2647648,-7.70755959,0.00000000352,0.01415177802
-18.7857361,12.271101,-7.70755959,0.00000000354,0.01420321368
-18.7857361,12.271101,-7.77147102,0.00000000354,0.0142220772
-18.3469486,12.258604,-8.41042423,0.00000000356,0.01429746002
-18.3469486,12.258604,-8.3465395,0.00000000356,0.01428714918
-18.411478,12.2614508,-8.3465395,0.00000000356,0.01428456051
-18.411478,12.2614508,-8.41042423,0.00000000356,0.01429533612
-17.8369198,12.2416391,-9.62455559,0.00000000358,0.01437796659
-17.8369198,12.2416391,-9.68843937,0.00000000358,0.01437936707
-17.7422104,12.2502956,-9.68843937,0.00000000358,0.01437946071
-17.7422104,12.2502956,-9.62455559,0.00000000358,0.01437828059
-19.3705196,12.2416391,-8.72998333,0.00000000357,0.01435106772
-19.3705196,12.2416391,-8.79389477,0.00000000357,0.01435356985
-19.306612,12.2416391,-8.79389477,0.00000000357,0.01435342266
-19.306612,12.2416391,-8.72998333,0.00000000357,0.0143501347
-18.0286198,12.2416391,-8.98557568,0.00000000358,0.01436299938
-18.0286198,12.2416391,-9.04948616,0.00000000358,0.01436453098
-17.9647236,12.2416391,-9.04948616,0.00000000358,0.01436364343
-17.9647236,12.2416391,-8.98557568,0.00000000358,0.01436190041
-18.919735,12.271101,-7.13246346,0.00000000348,0.01398733149
-18.919735,12.271101,-7.0685792,0.00000000347,0.01395192012
-18.9876461,12.2619915,-7.0685792,0.00000000347,0.01393663176
-18.9876461,12.2619915,-7.13246346,0.00000000348,0.0139751367
-18.5442352,12.271101,-7.77147102,0.00000000352,0.01412587286
-18.5442352,12.271101,-7.70755959,0.00000000351,0.01410112646
-18.6035748,12.2643738,-7.70755959,0.00000000351,0.01409967782
-18.6035748,12.2643738,-7.77147102,0.00000000352,0.01412547503
-18.4102535,12.5883722,-9.17725563,0.00000000357,0.01435014269
-18.4102535,12.5883722,-9.1133709,0.00000000357,0.01434603854
-18.350235,12.5761013,-9.1133709,0.00000000357,0.01434361402
-18.350235,12.5761013,-9.17725563,0.00000000357,0.01434779583
-18.2203312,12.2416391,-8.3465395,0.00000000356,0.01430877531
-18.2203312,12.2416391,-8.41042423,0.00000000356,0.01431664737
-18.156435,12.2416391,-8.41042423,0.00000000357,0.01432823471
