X[m],Y[m],Z[m], Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Corrosion_Rate
-20.1373196,12.2416391,-10.1357403,0.00000000347,0.013927125
-18.9894543,12.5881329,-7.89924002,0.00000000347,0.013927109
-18.9894543,12.5881329,-7.83535576,0.00000000347,0.013927109
-18.9232349,12.6049995,-7.83535576,0.00000000347,0.013927109
-18.9232349,12.6049995,-7.89924002,0.00000000347,0.013927109
-18.6037312,12.6049995,-6.23786354,0.00000000347,0.013927096
-18.6037312,12.6049995,-6.1739521,0.00000000347,0.013927096
-18.539835,12.6049995,-6.1739521,0.00000000347,0.013927095
-18.539835,12.6049995,-6.23786354,0.00000000347,0.013927096
-19.9456196,12.2416391,-10.1357403,0.00000000347,0.013927131
-19.9456196,12.2416391,-10.0718555,0.00000000347,0.01392713
-20.0095158,12.2416391,-10.0718555,0.00000000347,0.013927128
-20.0095158,12.2416391,-10.1357403,0.00000000347,0.013927129
-18.2162361,12.5761013,-6.87687111,0.00000000347,0.013927078
-18.2162361,12.5761013,-6.81298685,0.00000000347,0.013927079
-18.1492348,12.5761013,-6.81298685,0.00000000347,0.013927076
-18.1492348,12.5761013,-6.87687111,0.00000000347,0.013927075
-18.7954197,12.2416391,-4.76819468,0.00000000347,0.013927093
-18.7954197,12.2416391,-4.83207893,0.00000000347,0.013927089
-18.7315235,12.2416391,-4.83207893,0.00000000347,0.013927091
-18.7315235,12.2416391,-4.76819468,0.00000000347,0.013927093
-19.7542362,12.271101,-5.15158319,0.00000000347,0.01392708
-19.7542362,12.271101,-5.21549463,0.00000000347,0.013927078
-19.6921558,12.2585497,-5.21549463,0.00000000347,0.013927084
-19.6921558,12.2585497,-5.15158319,0.00000000347,0.013927085
-20.1725159,12.2416391,-7.70755959,0.00000000347,0.013927018
-20.1725159,12.2416391,-7.64364767,0.00000000347,0.01392696
-20.1725159,12.3274698,-7.64364767,0.00000000347,0.013927007
-20.1725159,12.3274698,-7.70755959,0.00000000347,0.013927044
-19.1807346,12.5761013,-7.26028681,0.00000000347,0.01392708
-19.1807346,12.5761013,-7.19637537,0.00000000347,0.013927079
-19.1137352,12.5761013,-7.19637537,0.00000000347,0.01392708
-19.1137352,12.5761013,-7.26028681,0.00000000347,0.013927082
-18.6037312,12.2416391,-4.83207893,0.00000000347,0.013927089
-18.539835,12.2416391,-4.83207893,0.00000000347,0.013927089
-18.539835,12.2416391,-4.76819468,0.00000000347,0.013927093
-18.6037312,12.2416391,-4.76819468,0.00000000347,0.013927093
-18.028635,12.5822058,-6.87687111,0.00000000347,0.01392708
-18.028635,12.5822058,-6.81298685,0.00000000347,0.01392708
-17.9747353,12.5761013,-6.81298685,0.00000000347,0.013927078
-17.9747353,12.5761013,-6.87687111,0.00000000347,0.013927078
-18.7954197,12.6049995,-5.5988555,0.00000000347,0.013927096
-18.7954197,12.6049995,-5.53497124,0.00000000347,0.013927095
-18.7315235,12.6049995,-5.53497124,0.00000000347,0.013927096
-18.7315235,12.6049995,-5.5988555,0.00000000347,0.013927096
-19.881712,12.2416391,-4.49365044,0.00000000347,0.013927075
-19.9456196,12.2416391,-4.49365044,0.00000000347,0.013927068
-19.9456196,12.2416391,-4.57648659,0.00000000347,0.013927076
-19.881712,12.2416391,-4.57648659,0.00000000347,0.013927081
-18.4102535,12.5883722,-6.23786354,0.00000000347,0.013927088
-18.4102535,12.5883722,-6.1739521,0.00000000347,0.013927088
-18.350235,12.5761013,-6.1739521,0.00000000347,0.013927076
-18.350235,12.5761013,-6.23786354,0.00000000347,0.013927077
-20.1725159,12.2416391,-9.43284798,0.00000000347,0.013927118
-20.1725159,12.2416391,-9.49675941,0.00000000347,0.013927118
-20.1373196,12.2539244,-9.49675941,0.00000000347,0.013927121
-20.1373196,12.2539244,-9.43284798,0.00000000347,0.01392712
-19.3817348,12.5761013,-6.62127876,0.00000000347,0.013927078
-19.3817348,12.5761013,-6.55736732,0.00000000347,0.013927078
-19.3064842,12.5821724,-6.55736732,0.00000000347,0.013927076
-19.3064842,12.5821724,-6.62127876,0.00000000347,0.013927076
-18.9894543,12.5881329,-4.95990229,0.00000000347,0.01392709
-18.9875526,12.597271,-4.89599085,0.00000000347,0.013927091
-18.9232349,12.6049995,-4.89599085,0.00000000347,0.013927093
-18.9232349,12.6049995,-4.95990229,0.00000000347,0.013927093
-19.5562363,12.5761013,-5.98227119,0.00000000347,0.013927076
-19.5562363,12.5761013,-5.91835976,0.00000000347,0.013927076
-19.4892349,12.5761013,-5.91835976,0.00000000347,0.013927078
-19.4892349,12.5761013,-5.98227119,0.00000000347,0.013927078
-18.2162361,12.5761013,-6.23786354,0.00000000347,0.01392708
-18.2162361,12.5761013,-6.1739521,0.00000000347,0.01392708
-18.1492348,12.5761013,-6.1739521,0.00000000347,0.013927076
-18.1492348,12.5761013,-6.23786354,0.00000000347,0.013927075
-18.0286198,12.2416391,-10.2635365,0.00000000347,0.013927137
-18.0286198,12.2416391,-10.346241,0.00000000347,0.013927137
-17.9647236,12.2416391,-10.346241,0.00000000347,0.013927137
-17.9647236,12.2416391,-10.2635365,0.00000000347,0.013927137
-18.6037312,12.6049995,-5.5988555,0.00000000347,0.013927096
-18.6037312,12.6049995,-5.53497124,0.00000000347,0.013927096
-18.539835,12.6049995,-5.53497124,0.00000000347,0.013927095
-18.539835,12.6049995,-5.5988555,0.00000000347,0.013927096
-19.7532349,12.5761013,-5.34326315,0.00000000347,0.01392708
-19.7532349,12.5761013,-5.27937889,0.00000000347,0.013927081
-19.6905537,12.5848904,-5.27937889,0.00000000347,0.013927079
-19.6905537,12.5848904,-5.34326315,0.00000000347,0.013927079
-18.156435,12.2416391,-9.68843937,0.00000000347,0.01392713
-18.156435,12.2416391,-9.62455559,0.00000000347,0.013927128
-18.2203312,12.2416391,-9.62455559,0.00000000347,0.013927129
-18.2203312,12.2416391,-9.68843937,0.00000000347,0.01392713
-18.3469486,12.258604,-9.04948616,0.00000000347,0.01392712
-18.3469486,12.258604,-8.98557568,0.00000000347,0.013927119
-18.411478,12.2614508,-8.98557568,0.00000000347,0.013927119
-18.411478,12.2614508,-9.04948616,0.00000000347,0.013927119
-20.1373196,12.6049995,-10.1996241,0.00000000347,0.013927123
-20.1373196,12.6049995,-10.2635365,0.00000000347,0.013927123
-20.1725159,12.6049995,-10.2635365,0.00000000347,0.013927119
-20.1725159,12.6049995,-10.1996241,0.00000000347,0.013927119
-18.4102535,12.5883722,-5.5988555,0.00000000347,0.013927089
-18.4102535,12.5883722,-5.53497124,0.00000000347,0.013927089
-18.350235,12.5761013,-5.53497124,0.00000000347,0.013927078
-18.350235,12.5761013,-5.5988555,0.00000000347,0.013927078
-17.389719,12.2520218,-5.34326315,0.00000000347,0.013926968
-17.389719,12.2520218,-5.40717506,0.00000000347,0.013926971
-17.354372,12.2416391,-5.40717506,0.00000000347,0.013926917
-17.354372,12.2416391,-5.34326315,0.00000000347,0.013926913
-19.9456196,12.6049995,-4.70430994,0.00000000347,0.013927069
-19.9456196,12.6049995,-4.6403985,0.00000000347,0.013927076
-19.881712,12.6049995,-4.6403985,0.00000000347,0.013927075
-19.881712,12.6049995,-4.70430994,0.00000000347,0.013927069
-18.7954197,12.6049995,-4.95990229,0.00000000347,0.013927096
-18.7954197,12.6049995,-4.89599085,0.00000000347,0.013927095
-18.7315235,12.6049995,-4.89599085,0.00000000347,0.013927096
